library,operation,iter,microseconds
PQClean,keygen,872,30.3160
PQClean,keygen,873,29.8130
PQClean,keygen,874,29.8450
PQClean,keygen,875,29.8740
PQClean,keygen,876,30.0590
PQClean,keygen,877,30.3290
PQClean,keygen,878,29.9250
PQClean,keygen,879,29.7400
PQClean,keygen,880,30.4620
PQClean,keygen,881,30.0050
PQClean,keygen,882,30.0900
PQClean,keygen,883,29.7150
PQClean,keygen,884,29.6280
PQClean,keygen,885,29.8780
PQClean,keygen,886,30.0860
PQClean,keygen,887,30.0890
PQClean,keygen,888,29.6560
PQClean,keygen,889,36.4800
PQClean,keygen,890,30.9710
PQClean,keygen,891,30.4380
PQClean,keygen,892,30.8600
PQClean,keygen,893,30.6700
PQClean,keygen,894,30.6300
PQClean,keygen,895,31.2650
PQClean,keygen,896,30.8150
PQClean,keygen,897,30.9260
PQClean,keygen,898,29.8780
PQClean,keygen,899,29.8920
PQClean,keygen,900,29.8830
PQClean,keygen,901,29.9540
PQClean,keygen,902,29.9220
PQClean,keygen,903,29.9410
PQClean,keygen,904,29.5510
PQClean,keygen,905,29.7750
PQClean,keygen,906,29.6740
PQClean,keygen,907,29.9670
PQClean,keygen,908,29.6700
PQClean,keygen,909,30.3330
PQClean,keygen,910,30.5380
PQClean,keygen,911,31.2990
PQClean,keygen,912,29.9930
PQClean,keygen,913,30.9780
PQClean,keygen,914,100.5840
PQClean,keygen,915,33.3500
PQClean,keygen,916,30.5780
PQClean,keygen,917,30.3180
PQClean,keygen,918,29.8620
PQClean,keygen,919,30.4920
PQClean,keygen,920,30.0520
PQClean,keygen,921,29.8630
PQClean,keygen,922,29.8660
PQClean,keygen,923,29.7550
PQClean,keygen,924,29.9790
PQClean,keygen,925,29.6730
PQClean,keygen,926,29.9500
PQClean,keygen,927,30.1910
PQClean,keygen,928,30.0770
PQClean,keygen,929,30.3710
PQClean,keygen,930,30.4500
PQClean,keygen,931,30.5930
PQClean,keygen,932,30.6970
PQClean,keygen,933,30.3170
PQClean,keygen,934,30.5930
PQClean,keygen,935,31.4390
PQClean,keygen,936,29.5880
PQClean,keygen,937,29.7720
PQClean,keygen,938,29.8770
PQClean,keygen,939,29.9570
PQClean,keygen,940,30.2240
PQClean,keygen,941,30.1620
PQClean,keygen,942,30.6120
PQClean,keygen,943,30.5410
PQClean,keygen,944,30.9360
PQClean,keygen,945,30.7700
PQClean,keygen,946,30.6270
PQClean,keygen,947,30.4810
PQClean,keygen,948,30.5070
PQClean,keygen,949,31.0740
PQClean,keygen,950,29.9720
PQClean,keygen,951,29.4350
PQClean,keygen,952,29.6780
PQClean,keygen,953,36.9760
PQClean,keygen,954,30.8940
PQClean,keygen,955,30.5340
PQClean,keygen,956,30.2430
PQClean,keygen,957,30.0970
PQClean,keygen,958,29.9600
PQClean,keygen,959,30.2540
PQClean,keygen,960,30.1080
PQClean,keygen,961,29.4030
PQClean,keygen,962,29.6370
PQClean,keygen,963,29.8190
PQClean,keygen,964,30.3940
PQClean,keygen,965,29.7540
PQClean,keygen,966,29.8400
PQClean,keygen,967,29.6310
PQClean,keygen,968,30.1610
PQClean,keygen,969,30.0290
PQClean,keygen,970,29.9960
PQClean,keygen,971,29.9180
PQClean,keygen,972,29.9870
PQClean,keygen,973,29.9150
PQClean,keygen,974,30.5500
PQClean,keygen,975,30.8190
PQClean,keygen,976,32.1710
PQClean,keygen,977,30.8130
PQClean,keygen,978,30.2320
PQClean,keygen,979,30.9300
PQClean,keygen,980,29.5980
PQClean,keygen,981,29.7630
PQClean,keygen,982,29.6370
PQClean,keygen,983,30.0020
PQClean,keygen,984,30.1130
PQClean,keygen,985,29.8640
PQClean,keygen,986,29.7760
PQClean,keygen,987,30.1000
PQClean,keygen,988,30.2870
PQClean,keygen,989,29.5940
PQClean,keygen,990,30.3890
PQClean,keygen,991,29.7630
PQClean,keygen,992,29.7530
PQClean,keygen,993,30.1100
PQClean,keygen,994,29.8620
PQClean,keygen,995,29.8770
PQClean,keygen,996,29.7300
PQClean,keygen,997,29.7340
PQClean,keygen,998,29.8070
PQClean,keygen,999,30.3810
PQClean,keygen,1000,29.6410
PQClean,keygen,1001,29.3620
PQClean,keygen,1002,29.8190
PQClean,keygen,1003,30.0420
PQClean,keygen,1004,29.7190
PQClean,keygen,1005,30.4340
PQClean,keygen,1006,30.3080
PQClean,keygen,1007,30.4190
PQClean,keygen,1008,31.2250
PQClean,keygen,1009,30.0400
PQClean,keygen,1010,35.5950
PQClean,keygen,1011,32.2660
PQClean,keygen,1012,30.4700
PQClean,keygen,1013,30.5130
PQClean,keygen,1014,29.9580
PQClean,keygen,1015,29.6530
PQClean,keygen,1016,30.1260
PQClean,keygen,1017,30.2580
PQClean,keygen,1018,30.1120
PQClean,keygen,1019,29.8040
PQClean,keygen,1020,29.9670
PQClean,keygen,1021,29.6820
PQClean,keygen,1022,29.8480
PQClean,keygen,1023,29.9620
PQClean,keygen,1024,29.8910
PQClean,keygen,1025,29.7820
PQClean,keygen,1026,29.8820
PQClean,keygen,1027,30.0840
PQClean,keygen,1028,29.6000
PQClean,keygen,1029,30.3640
PQClean,keygen,1030,29.9340
PQClean,keygen,1031,29.9700
PQClean,keygen,1032,30.0180
PQClean,keygen,1033,29.9670
PQClean,keygen,1034,29.8380
PQClean,keygen,1035,29.8390
PQClean,keygen,1036,29.9960
PQClean,keygen,1037,30.1410
PQClean,keygen,1038,30.3370
PQClean,keygen,1039,30.8300
PQClean,keygen,1040,31.6860
PQClean,keygen,1041,30.5190
PQClean,keygen,1042,30.3490
PQClean,keygen,1043,30.5190
PQClean,keygen,1044,31.4630
PQClean,keygen,1045,30.0690
PQClean,keygen,1046,29.7160
PQClean,keygen,1047,29.9230
PQClean,keygen,1048,29.7600
PQClean,keygen,1049,30.4030
PQClean,keygen,1050,29.8160
PQClean,keygen,1051,29.8790
PQClean,keygen,1052,29.7770
PQClean,keygen,1053,30.0250
PQClean,keygen,1054,29.9940
PQClean,keygen,1055,30.1720
PQClean,keygen,1056,29.8080
PQClean,keygen,1057,30.0050
PQClean,keygen,1058,30.0040
PQClean,keygen,1059,29.8810
PQClean,keygen,1060,29.5270
PQClean,keygen,1061,30.1510
PQClean,keygen,1062,29.8050
PQClean,keygen,1063,29.8700
PQClean,keygen,1064,29.9300
PQClean,keygen,1065,29.7520
PQClean,keygen,1066,29.5040
PQClean,keygen,1067,29.7590
PQClean,keygen,1068,35.7440
PQClean,keygen,1069,30.7330
PQClean,keygen,1070,30.6550
PQClean,keygen,1071,30.3940
PQClean,keygen,1072,30.9660
PQClean,keygen,1073,30.6760
PQClean,keygen,1074,30.6490
PQClean,keygen,1075,31.1410
PQClean,keygen,1076,30.5720
PQClean,keygen,1077,91.9640
PQClean,keygen,1078,32.6820
PQClean,keygen,1079,30.9250
PQClean,keygen,1080,31.9730
PQClean,keygen,1081,29.8770
PQClean,keygen,1082,29.9560
PQClean,keygen,1083,29.4760
PQClean,keygen,1084,29.5580
PQClean,keygen,1085,29.5240
PQClean,keygen,1086,30.1300
PQClean,keygen,1087,30.2760
PQClean,keygen,1088,29.7910
PQClean,keygen,1089,30.1330
PQClean,keygen,1090,29.7820
PQClean,keygen,1091,29.9170
PQClean,keygen,1092,29.6440
PQClean,keygen,1093,29.8380
PQClean,keygen,1094,29.9380
PQClean,keygen,1095,29.5400
PQClean,keygen,1096,30.0440
PQClean,keygen,1097,30.0850
PQClean,keygen,1098,29.7310
PQClean,keygen,1099,30.0210
PQClean,keygen,1100,29.7880
PQClean,keygen,1101,30.5830
PQClean,keygen,1102,30.0520
PQClean,keygen,1103,31.1030
PQClean,keygen,1104,30.2320
PQClean,keygen,1105,30.4850
PQClean,keygen,1106,30.7770
PQClean,keygen,1107,30.4380
PQClean,keygen,1108,30.6050
PQClean,keygen,1109,31.6360
PQClean,keygen,1110,30.1830
PQClean,keygen,1111,29.9030
PQClean,keygen,1112,30.2810
PQClean,keygen,1113,30.4100
PQClean,keygen,1114,30.0230
PQClean,keygen,1115,29.7240
PQClean,keygen,1116,29.8180
PQClean,keygen,1117,30.3390
PQClean,keygen,1118,29.5080
PQClean,keygen,1119,29.6510
PQClean,keygen,1120,29.9780
PQClean,keygen,1121,30.4840
PQClean,keygen,1122,30.3830
PQClean,keygen,1123,38.8280
PQClean,keygen,1124,32.6450
PQClean,keygen,1125,30.0750
PQClean,keygen,1126,30.3320
PQClean,keygen,1127,30.4110
PQClean,keygen,1128,29.8740
PQClean,keygen,1129,29.9460
PQClean,keygen,1130,30.2100
PQClean,keygen,1131,30.5540
PQClean,keygen,1132,30.6930
PQClean,keygen,1133,30.9010
PQClean,keygen,1134,30.0780
PQClean,keygen,1135,30.1790
PQClean,keygen,1136,151.5850
PQClean,keygen,1137,33.6450
PQClean,keygen,1138,30.3580
PQClean,keygen,1139,30.0050
PQClean,keygen,1140,30.1590
PQClean,keygen,1141,30.0320
PQClean,keygen,1142,30.2160
PQClean,keygen,1143,29.8970
PQClean,keygen,1144,30.0890
PQClean,keygen,1145,29.7830
PQClean,keygen,1146,29.7240
PQClean,keygen,1147,29.7910
PQClean,keygen,1148,30.3400
PQClean,keygen,1149,30.0650
PQClean,keygen,1150,29.6760
PQClean,keygen,1151,29.5020
PQClean,keygen,1152,29.6960
PQClean,keygen,1153,29.8270
PQClean,keygen,1154,30.7730
PQClean,keygen,1155,30.6050
PQClean,keygen,1156,30.4550
PQClean,keygen,1157,30.2230
PQClean,keygen,1158,30.4260
PQClean,keygen,1159,30.6250
PQClean,keygen,1160,32.5570
PQClean,keygen,1161,30.4530
PQClean,keygen,1162,90.7820
PQClean,keygen,1163,35.0100
PQClean,keygen,1164,30.4890
PQClean,keygen,1165,30.5900
PQClean,keygen,1166,30.8970
PQClean,keygen,1167,30.7790
PQClean,keygen,1168,30.8000
PQClean,keygen,1169,31.5100
PQClean,keygen,1170,29.8250
PQClean,keygen,1171,30.0180
PQClean,keygen,1172,30.2310
PQClean,keygen,1173,30.2350
PQClean,keygen,1174,36.8310
PQClean,keygen,1175,30.9950
PQClean,keygen,1176,30.3470
PQClean,keygen,1177,30.2310
PQClean,keygen,1178,30.0380
PQClean,keygen,1179,30.1170
PQClean,keygen,1180,30.1590
PQClean,keygen,1181,30.3040
PQClean,keygen,1182,29.7950
PQClean,keygen,1183,29.9400
PQClean,keygen,1184,29.8250
PQClean,keygen,1185,29.9510
PQClean,keygen,1186,30.0170
PQClean,keygen,1187,30.6920
PQClean,keygen,1188,30.7630
PQClean,keygen,1189,44.2250
PQClean,keygen,1190,42.8830
PQClean,keygen,1191,33.1660
PQClean,keygen,1192,31.9260
PQClean,keygen,1193,30.7870
PQClean,keygen,1194,30.6910
PQClean,keygen,1195,30.5770
PQClean,keygen,1196,30.2720
PQClean,keygen,1197,31.1360
PQClean,keygen,1198,30.3040
PQClean,keygen,1199,30.2890
PQClean,keygen,1200,30.7380
PQClean,keygen,1201,31.8650
PQClean,keygen,1202,29.7030
PQClean,keygen,1203,30.2120
PQClean,keygen,1204,31.0250
PQClean,keygen,1205,30.4470
PQClean,keygen,1206,30.4210
PQClean,keygen,1207,30.3380
PQClean,keygen,1208,30.1960
PQClean,keygen,1209,31.0010
PQClean,keygen,1210,30.4730
PQClean,keygen,1211,31.0440
PQClean,keygen,1212,30.4510
PQClean,keygen,1213,30.2560
PQClean,keygen,1214,30.6380
PQClean,keygen,1215,30.5120
PQClean,keygen,1216,30.5690
PQClean,keygen,1217,30.5210
PQClean,keygen,1218,30.2570
PQClean,keygen,1219,30.3680
PQClean,keygen,1220,30.5240
PQClean,keygen,1221,30.5170
PQClean,keygen,1222,30.1260
PQClean,keygen,1223,30.6690
PQClean,keygen,1224,30.4830
PQClean,keygen,1225,30.3930
PQClean,keygen,1226,30.3010
PQClean,keygen,1227,30.5270
PQClean,keygen,1228,30.2830
PQClean,keygen,1229,30.4500
PQClean,keygen,1230,30.7160
PQClean,keygen,1231,30.6190
PQClean,keygen,1232,30.1050
PQClean,keygen,1233,30.4650
PQClean,keygen,1234,30.6840
PQClean,keygen,1235,30.7800
PQClean,keygen,1236,30.2770
PQClean,keygen,1237,30.7280
PQClean,keygen,1238,38.2970
PQClean,keygen,1239,31.0340
PQClean,keygen,1240,30.8610
PQClean,keygen,1241,30.8680
PQClean,keygen,1242,30.5890
PQClean,keygen,1243,30.4470
PQClean,keygen,1244,30.6080
PQClean,keygen,1245,30.4970
PQClean,keygen,1246,30.2350
PQClean,keygen,1247,30.5360
PQClean,keygen,1248,106.9780
PQClean,keygen,1249,33.5800
PQClean,keygen,1250,31.1760
PQClean,keygen,1251,30.6620
PQClean,keygen,1252,31.0040
PQClean,keygen,1253,30.8410
PQClean,keygen,1254,30.0930
PQClean,keygen,1255,30.4220
PQClean,keygen,1256,30.3610
PQClean,keygen,1257,30.5500
PQClean,keygen,1258,30.9300
PQClean,keygen,1259,30.7640
PQClean,keygen,1260,31.5600
PQClean,keygen,1261,30.1100
PQClean,keygen,1262,30.2280
PQClean,keygen,1263,29.9320
PQClean,keygen,1264,30.0380
PQClean,keygen,1265,30.3090
PQClean,keygen,1266,29.8860
PQClean,keygen,1267,30.0750
PQClean,keygen,1268,29.9350
PQClean,keygen,1269,30.1100
PQClean,keygen,1270,30.1410
PQClean,keygen,1271,30.1160
PQClean,keygen,1272,30.3440
PQClean,keygen,1273,90.1790
PQClean,keygen,1274,32.9320
PQClean,keygen,1275,31.0830
PQClean,keygen,1276,31.8340
PQClean,keygen,1277,29.9470
PQClean,keygen,1278,29.6860
PQClean,keygen,1279,29.7240
PQClean,keygen,1280,29.5890
PQClean,keygen,1281,29.4870
PQClean,keygen,1282,29.8620
PQClean,keygen,1283,29.7500
PQClean,keygen,1284,29.5260
PQClean,keygen,1285,29.4720
PQClean,keygen,1286,29.9200
PQClean,keygen,1287,29.6420
PQClean,keygen,1288,29.6650
PQClean,keygen,1289,30.2280
PQClean,keygen,1290,29.8290
PQClean,keygen,1291,29.8510
PQClean,keygen,1292,29.8710
PQClean,keygen,1293,29.9100
PQClean,keygen,1294,29.9160
PQClean,keygen,1295,29.6260
PQClean,keygen,1296,29.1910
PQClean,keygen,1297,29.6560
PQClean,keygen,1298,29.8460
PQClean,keygen,1299,30.0340
PQClean,keygen,1300,36.4510
PQClean,keygen,1301,30.1480
PQClean,keygen,1302,30.6650
PQClean,keygen,1303,30.7360
PQClean,keygen,1304,30.8810
PQClean,keygen,1305,31.1170
PQClean,keygen,1306,30.3730
PQClean,keygen,1307,30.1040
PQClean,keygen,1308,31.0580
PQClean,keygen,1309,29.8320
PQClean,keygen,1310,29.8520
PQClean,keygen,1311,29.9050
PQClean,keygen,1312,30.1110
PQClean,keygen,1313,30.1650
PQClean,keygen,1314,29.4530
PQClean,keygen,1315,29.6780
PQClean,keygen,1316,30.1250
PQClean,keygen,1317,29.6920
PQClean,keygen,1318,29.8260
PQClean,keygen,1319,29.6320
PQClean,keygen,1320,29.7450
PQClean,keygen,1321,29.9290
PQClean,keygen,1322,30.0120
PQClean,keygen,1323,29.6050
PQClean,keygen,1324,29.7850
PQClean,keygen,1325,29.5210
PQClean,keygen,1326,29.7610
PQClean,keygen,1327,29.9740
PQClean,keygen,1328,29.9320
PQClean,keygen,1329,29.6570
PQClean,keygen,1330,29.8200
PQClean,keygen,1331,29.7470
PQClean,keygen,1332,29.7210
PQClean,keygen,1333,29.7360
PQClean,keygen,1334,29.8350
PQClean,keygen,1335,30.5820
PQClean,keygen,1336,30.6400
PQClean,keygen,1337,30.5570
PQClean,keygen,1338,30.2240
PQClean,keygen,1339,31.3430
PQClean,keygen,1340,29.9560
PQClean,keygen,1341,29.6720
PQClean,keygen,1342,29.7260
PQClean,keygen,1343,29.7760
PQClean,keygen,1344,29.9640
PQClean,keygen,1345,30.5610
PQClean,keygen,1346,30.5280
PQClean,keygen,1347,30.9110
PQClean,keygen,1348,31.2090
PQClean,keygen,1349,114.6510
PQClean,keygen,1350,33.4840
PQClean,keygen,1351,30.9830
PQClean,keygen,1352,31.3880
PQClean,keygen,1353,33.6660
PQClean,keygen,1354,30.7830
PQClean,keygen,1355,31.5790
PQClean,keygen,1356,29.7790
PQClean,keygen,1357,30.5690
PQClean,keygen,1358,30.8670
PQClean,keygen,1359,29.7680
PQClean,keygen,1360,29.7510
PQClean,keygen,1361,29.7210
PQClean,keygen,1362,29.7810
PQClean,keygen,1363,37.1130
PQClean,keygen,1364,30.9300
PQClean,keygen,1365,31.3470
PQClean,keygen,1366,30.8480
PQClean,keygen,1367,89.6500
PQClean,keygen,1368,32.8690
PQClean,keygen,1369,30.4890
PQClean,keygen,1370,30.4960
PQClean,keygen,1371,30.9820
PQClean,keygen,1372,30.5060
PQClean,keygen,1373,30.7960
PQClean,keygen,1374,30.4490
PQClean,keygen,1375,30.8230
PQClean,keygen,1376,31.5000
PQClean,keygen,1377,29.9140
PQClean,keygen,1378,30.1440
PQClean,keygen,1379,30.0290
PQClean,keygen,1380,29.9220
PQClean,keygen,1381,30.0060
PQClean,keygen,1382,29.9580
PQClean,keygen,1383,30.3360
PQClean,keygen,1384,29.9370
PQClean,keygen,1385,30.0490
PQClean,keygen,1386,30.0210
PQClean,keygen,1387,29.9990
PQClean,keygen,1388,29.8390
PQClean,keygen,1389,30.2010
PQClean,keygen,1390,29.6360
PQClean,keygen,1391,29.8460
PQClean,keygen,1392,29.5590
PQClean,keygen,1393,30.5900
PQClean,keygen,1394,31.6000
PQClean,keygen,1395,30.3690
PQClean,keygen,1396,29.4890
PQClean,keygen,1397,30.1820
PQClean,keygen,1398,30.0730
PQClean,keygen,1399,29.6430
PQClean,keygen,1400,30.1090
PQClean,keygen,1401,29.7950
PQClean,keygen,1402,29.5950
PQClean,keygen,1403,29.6580
PQClean,keygen,1404,29.8420
PQClean,keygen,1405,29.8990
PQClean,keygen,1406,30.0600
PQClean,keygen,1407,29.9070
PQClean,keygen,1408,29.7750
PQClean,keygen,1409,29.6500
PQClean,keygen,1410,29.8840
PQClean,keygen,1411,29.4830
PQClean,keygen,1412,30.5320
PQClean,keygen,1413,30.6330
PQClean,keygen,1414,30.7340
PQClean,keygen,1415,30.6030
PQClean,keygen,1416,30.1520
PQClean,keygen,1417,30.8720
PQClean,keygen,1418,31.4310
PQClean,keygen,1419,29.9520
PQClean,keygen,1420,29.9780
PQClean,keygen,1421,29.7250
PQClean,keygen,1422,30.1650
PQClean,keygen,1423,29.8610
PQClean,keygen,1424,29.7540
PQClean,keygen,1425,29.6010
PQClean,keygen,1426,30.1270
PQClean,keygen,1427,137.4380
PQClean,keygen,1428,33.5940
PQClean,keygen,1429,31.1460
PQClean,keygen,1430,31.1890
PQClean,keygen,1431,31.8000
PQClean,keygen,1432,30.3640
PQClean,keygen,1433,30.2270
PQClean,keygen,1434,30.1930
PQClean,keygen,1435,30.8360
PQClean,keygen,1436,29.8410
PQClean,keygen,1437,30.9450
PQClean,keygen,1438,30.2470
PQClean,keygen,1439,29.6580
PQClean,keygen,1440,29.9550
PQClean,keygen,1441,29.8100
PQClean,keygen,1442,30.1230
PQClean,keygen,1443,30.3560
PQClean,keygen,1444,30.0270
PQClean,keygen,1445,30.1400
PQClean,keygen,1446,30.1080
PQClean,keygen,1447,30.4800
PQClean,keygen,1448,30.1800
PQClean,keygen,1449,30.4330
PQClean,keygen,1450,30.7020
PQClean,keygen,1451,30.0720
PQClean,keygen,1452,29.8450
PQClean,keygen,1453,29.9750
PQClean,keygen,1454,29.9240
PQClean,keygen,1455,30.8820
PQClean,keygen,1456,30.5700
PQClean,keygen,1457,31.1520
PQClean,keygen,1458,31.1740
PQClean,keygen,1459,30.4320
PQClean,keygen,1460,30.4860
PQClean,keygen,1461,30.5930
PQClean,keygen,1462,30.4810
PQClean,keygen,1463,30.4660
PQClean,keygen,1464,30.6390
PQClean,keygen,1465,31.1270
PQClean,keygen,1466,30.3910
PQClean,keygen,1467,30.6700
PQClean,keygen,1468,31.2960
PQClean,keygen,1469,30.7950
PQClean,keygen,1470,30.7970
PQClean,keygen,1471,30.4910
PQClean,keygen,1472,31.7690
PQClean,keygen,1473,29.6820
PQClean,keygen,1474,30.0280
PQClean,keygen,1475,30.0370
PQClean,keygen,1476,29.6890
PQClean,keygen,1477,29.4020
PQClean,keygen,1478,30.0150
PQClean,keygen,1479,29.9980
PQClean,keygen,1480,35.3830
PQClean,keygen,1481,31.0220
PQClean,keygen,1482,30.3410
PQClean,keygen,1483,30.8460
PQClean,keygen,1484,29.9730
PQClean,keygen,1485,29.8950
PQClean,keygen,1486,30.2860
PQClean,keygen,1487,30.8240
PQClean,keygen,1488,30.8690
PQClean,keygen,1489,30.6230
PQClean,keygen,1490,30.8980
PQClean,keygen,1491,30.6710
PQClean,keygen,1492,31.0420
PQClean,keygen,1493,31.1170
PQClean,keygen,1494,30.2320
PQClean,keygen,1495,30.3760
PQClean,keygen,1496,32.9180
PQClean,keygen,1497,29.8130
PQClean,keygen,1498,29.9380
PQClean,keygen,1499,29.6780
PQClean,keygen,1500,30.1270
PQClean,keygen,1501,29.7900
PQClean,keygen,1502,29.9160
PQClean,keygen,1503,30.0870
PQClean,keygen,1504,29.9780
PQClean,keygen,1505,30.6060
PQClean,keygen,1506,30.7980
PQClean,keygen,1507,29.6540
PQClean,keygen,1508,29.7580
PQClean,keygen,1509,29.8880
PQClean,keygen,1510,29.9960
PQClean,keygen,1511,30.0530
PQClean,keygen,1512,30.0080
PQClean,keygen,1513,30.2270
PQClean,keygen,1514,30.9630
PQClean,keygen,1515,30.6010
PQClean,keygen,1516,30.2420
PQClean,keygen,1517,29.9840
PQClean,keygen,1518,29.7190
PQClean,keygen,1519,29.9380
PQClean,keygen,1520,30.1550
PQClean,keygen,1521,30.2510
PQClean,keygen,1522,30.0720
PQClean,keygen,1523,29.8250
PQClean,keygen,1524,29.9870
PQClean,keygen,1525,30.1450
PQClean,keygen,1526,121.6050
PQClean,keygen,1527,36.5890
PQClean,keygen,1528,30.2940
PQClean,keygen,1529,30.2160
PQClean,keygen,1530,30.2360
PQClean,keygen,1531,29.8170
PQClean,keygen,1532,29.8720
PQClean,keygen,1533,29.7630
PQClean,keygen,1534,36.8240
PQClean,keygen,1535,30.8760
PQClean,keygen,1536,30.0080
PQClean,keygen,1537,30.4270
PQClean,keygen,1538,30.5720
PQClean,keygen,1539,29.8230
PQClean,keygen,1540,30.3590
PQClean,keygen,1541,29.7830
PQClean,keygen,1542,29.7280
PQClean,keygen,1543,30.0480
PQClean,keygen,1544,30.2480
PQClean,keygen,1545,29.7040
PQClean,keygen,1546,30.2190
PQClean,keygen,1547,29.9100
PQClean,keygen,1548,30.0290
PQClean,keygen,1549,29.8820
PQClean,keygen,1550,30.1650
PQClean,keygen,1551,29.8340
PQClean,keygen,1552,29.9770
PQClean,keygen,1553,29.8310
PQClean,keygen,1554,29.9430
PQClean,keygen,1555,29.5900
PQClean,keygen,1556,29.8330
PQClean,keygen,1557,29.8140
PQClean,keygen,1558,30.0330
PQClean,keygen,1559,30.1350
PQClean,keygen,1560,30.7530
PQClean,keygen,1561,30.5780
PQClean,keygen,1562,34.1800
PQClean,keygen,1563,30.0560
PQClean,keygen,1564,29.8060
PQClean,keygen,1565,29.8860
PQClean,keygen,1566,29.9910
PQClean,keygen,1567,30.1620
PQClean,keygen,1568,30.3060
PQClean,keygen,1569,30.0040
PQClean,keygen,1570,29.8050
PQClean,keygen,1571,30.0000
PQClean,keygen,1572,32.5420
PQClean,keygen,1573,33.3080
PQClean,keygen,1574,29.7280
PQClean,keygen,1575,29.4860
PQClean,keygen,1576,30.1820
PQClean,keygen,1577,29.9610
PQClean,keygen,1578,29.7190
PQClean,keygen,1579,30.0060
PQClean,keygen,1580,30.0310
PQClean,keygen,1581,30.1570
PQClean,keygen,1582,29.6210
PQClean,keygen,1583,29.8770
PQClean,keygen,1584,29.4680
PQClean,keygen,1585,30.1630
PQClean,keygen,1586,29.9950
PQClean,keygen,1587,30.3510
PQClean,keygen,1588,29.8940
PQClean,keygen,1589,29.8890
PQClean,keygen,1590,30.1150
PQClean,keygen,1591,30.0500
PQClean,keygen,1592,29.9320
PQClean,keygen,1593,29.8580
PQClean,keygen,1594,29.9760
PQClean,keygen,1595,29.9630
PQClean,keygen,1596,29.7310
PQClean,keygen,1597,30.0410
PQClean,keygen,1598,30.0260
PQClean,keygen,1599,29.8220
PQClean,keygen,1600,36.8670
PQClean,keygen,1601,31.6320
PQClean,keygen,1602,42.8260
PQClean,keygen,1603,32.0260
PQClean,keygen,1604,30.8390
PQClean,keygen,1605,30.6550
PQClean,keygen,1606,30.8330
PQClean,keygen,1607,31.0290
PQClean,keygen,1608,30.7310
PQClean,keygen,1609,30.6840
PQClean,keygen,1610,31.8860
PQClean,keygen,1611,30.7370
PQClean,keygen,1612,30.3010
PQClean,keygen,1613,29.7950
PQClean,keygen,1614,29.8300
PQClean,keygen,1615,29.8310
PQClean,keygen,1616,30.3340
PQClean,keygen,1617,29.4120
PQClean,keygen,1618,30.1790
PQClean,keygen,1619,29.5720
PQClean,keygen,1620,29.8620
PQClean,keygen,1621,29.8590
PQClean,keygen,1622,30.0060
PQClean,keygen,1623,29.9480
PQClean,keygen,1624,30.1870
PQClean,keygen,1625,29.6860
PQClean,keygen,1626,30.2270
PQClean,keygen,1627,30.3650
PQClean,keygen,1628,30.1080
PQClean,keygen,1629,29.8530
PQClean,keygen,1630,30.1660
PQClean,keygen,1631,29.9550
PQClean,keygen,1632,30.0310
PQClean,keygen,1633,29.7040
PQClean,keygen,1634,29.9800
PQClean,keygen,1635,29.6930
PQClean,keygen,1636,29.6580
PQClean,keygen,1637,29.7350
PQClean,keygen,1638,29.9090
PQClean,keygen,1639,29.9400
PQClean,keygen,1640,30.0110
PQClean,keygen,1641,29.6140
PQClean,keygen,1642,29.8590
PQClean,keygen,1643,29.7910
PQClean,keygen,1644,29.2510
PQClean,keygen,1645,30.2560
PQClean,keygen,1646,30.0330
PQClean,keygen,1647,29.9300
PQClean,keygen,1648,29.6580
PQClean,keygen,1649,30.2210
PQClean,keygen,1650,29.5500
PQClean,keygen,1651,29.8610
PQClean,keygen,1652,29.7810
PQClean,keygen,1653,29.8330
PQClean,keygen,1654,30.2310
PQClean,keygen,1655,29.9600
PQClean,keygen,1656,29.8260
PQClean,keygen,1657,36.0170
PQClean,keygen,1658,30.7540
PQClean,keygen,1659,30.1140
PQClean,keygen,1660,30.4990
PQClean,keygen,1661,30.1690
PQClean,keygen,1662,29.9420
PQClean,keygen,1663,30.4190
PQClean,keygen,1664,30.2330
PQClean,keygen,1665,29.7680
PQClean,keygen,1666,29.8140
PQClean,keygen,1667,30.1380
PQClean,keygen,1668,30.0640
PQClean,keygen,1669,29.6560
PQClean,keygen,1670,29.9620
PQClean,keygen,1671,30.3920
PQClean,keygen,1672,30.5840
PQClean,keygen,1673,30.8510
PQClean,keygen,1674,30.9780
PQClean,keygen,1675,120.5750
PQClean,keygen,1676,33.2600
PQClean,keygen,1677,31.4300
PQClean,keygen,1678,31.1180
PQClean,keygen,1679,30.8990
PQClean,keygen,1680,31.1780
PQClean,keygen,1681,29.8270
PQClean,keygen,1682,29.8300
PQClean,keygen,1683,29.5040
PQClean,keygen,1684,29.8510
PQClean,keygen,1685,33.6130
PQClean,keygen,1686,30.9670
PQClean,keygen,1687,30.6870
PQClean,keygen,1688,31.5780
PQClean,keygen,1689,29.7380
PQClean,keygen,1690,31.2500
PQClean,keygen,1691,30.2540
PQClean,keygen,1692,30.1390
PQClean,keygen,1693,29.5350
PQClean,keygen,1694,29.8200
PQClean,keygen,1695,29.8720
PQClean,keygen,1696,30.0350
PQClean,keygen,1697,30.7380
PQClean,keygen,1698,29.5500
PQClean,keygen,1699,29.9640
PQClean,keygen,1700,30.0620
PQClean,keygen,1701,29.7810
